00000000, ffffffff, 00000000, ffffffff, 0, 1, 00000000, ffffffff, 0, 1,                 2229                  229
58fa57b1, a705a84e, b2c28465, 4d3d7b9a, 0, 1, 0bbcdc16, f44323e9, 1, 0,                11407                  325
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                11670                  263
4b62f396, b49d0c69, 00f3e301, ff0c1cfe, 1, 0, 4c56d698, b3a92967, 0, 1,                11964                  294
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                12228                  264
5672d3ac, a98d2c53, 3b23f176, c4dc0e89, 1, 0, 9196c523, 6e693adc, 0, 1,                12499                  271
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                12766                  267
e02d82c0, 1fd27d3f, 76d457ed, 892ba812, 0, 1, 5701daad, a8fe2552, 1, 0,                13120                  354
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                13387                  267
54e83ba9, ab17c456, 7cfde9f9, 83021606, 0, 1, d1e625a2, 2e19da5d, 0, 1,                13681                  294
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                13949                  268
01d77d03, fe2882fc, e2f784c5, 1d087b3a, 0, 1, e4cf01c8, 1b30fe37, 0, 1,                14303                  354
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                14569                  266
e66ececc, 19913133, 72aff7e5, 8d50081a, 1, 0, 591ec6b2, a6e1394d, 1, 0,                14861                  292
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                15128                  267
f36cd6e6, 0c932919, 8932d612, 76cd29ed, 1, 0, 7c9facf9, 83605306, 1, 0,                15455                  327
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                15716                  261
4a760b94, b589f46b, 793069f2, 86cf960d, 0, 1, c3a67586, 3c598a79, 0, 1,                15991                  275
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                16257                  266
a8149050, 57eb6faf, f4007ae8, 0bff8517, 1, 0, 9c150b39, 63eaf4c6, 1, 0,                16556                  299
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                16822                  266
31b20b63, ce4df49c, 2e58495c, d1a7b6a3, 1, 0, 600a54c0, 9ff5ab3f, 0, 1,                17269                  447
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                17535                  266
ded292bd, 212d6d42, 96ab582d, 6954a7d2, 1, 0, 757deaeb, 8a821514, 1, 0,                17858                  323
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                18122                  264
b0bbe261, 4f441d9e, b1ef6263, 4e109d9c, 0, 1, 62ab44c4, 9d54bb3b, 1, 0,                18361                  239
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                18626                  265
f1d496e3, 0e2b691c, c03b2280, 3fc4dd7f, 0, 1, b20fb963, 4df0469c, 1, 0,                18982                  356
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                19245                  263
08010510, f7fefaef, 557845aa, aa87ba55, 1, 0, 5d794abb, a286b544, 0, 1,                19579                  334
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                19846                  267
790201f2, 86fdfe0d, cb203e96, 34dfc169, 1, 0, 44224089, bbddbf76, 1, 0,                20233                  387
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                20498                  265
ff599efe, 00a66101, 86bc380d, 7943c7f2, 1, 0, 8615d70c, 79ea28f3, 1, 0,                20828                  330
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                21094                  266
a446be48, 5bb941b7, 359fdd6b, ca602294, 1, 0, d9e69bb4, 2619644b, 0, 1,                21392                  298
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                21657                  265
e15df8c2, 1ea2073d, 81174a02, 7ee8b5fd, 0, 1, 627542c4, 9d8abd3b, 1, 0,                21922                  265
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                22185                  263
34d12d69, cb2ed296, 0effe91d, f10016e2, 1, 0, 43d11687, bc2ee978, 0, 1,                22484                  299
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                22749                  265
1652d92c, e9ad26d3, 11844923, ee7bb6dc, 0, 1, 27d7224f, d828ddb0, 0, 1,                23104                  355
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                23367                  263
ed3af2da, 12c50d25, e5730aca, 1a8cf535, 0, 1, d2adfda4, 2d52025b, 1, 0,                23750                  383
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                24013                  263
e844e2d0, 17bb1d2f, 7968bdf2, 8697420d, 0, 1, 61ada0c2, 9e525f3d, 1, 0,                24370                  357
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                24638                  268
5f54e5be, a0ab1a41, 20c4b341, df3b4cbe, 0, 1, 801998ff, 7fe66700, 0, 1,                25085                  447
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                25348                  263
89aaf013, 76550fec, 3c20f378, c3df0c87, 1, 0, c5cbe38c, 3a341c73, 0, 1,                25619                  271
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                25884                  265
db0de0b6, 24f21f49, 75c50deb, 8a3af214, 0, 1, 50d2eea1, af2d115e, 1, 0,                26183                  299
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                26450                  267
fda77efb, 02588104, 634bf9c6, 9cb40639, 0, 1, 60f378c1, 9f0c873e, 1, 0,                26777                  327
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                27045                  268
1cacb339, e3534cc6, de7502bc, 218afd43, 0, 1, fb21b5f5, 04de4a0a, 0, 1,                27315                  270
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                27579                  264
6cc0ffd9, 933f0026, 85d79a0b, 7a2865f4, 1, 0, f29899e5, 0d67661a, 0, 1,                27877                  298
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                28141                  264
e154f2c2, 1eab0d3d, 42f24185, bd0dbe7a, 1, 0, 24473448, dbb8cbb7, 1, 0,                28433                  292
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                28697                  264
b2a94665, 4d56b99a, 9dcc603b, 62339fc4, 0, 1, 5075a6a0, af8a595f, 1, 0,                29025                  328
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                29289                  264
ef8ee4df, 10711b20, bf23327e, 40dccd81, 1, 0, aeb2175e, 514de8a1, 1, 0,                29582                  293
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                29850                  268
f96be2f2, 06941d0d, 78d99bf1, 8726640e, 1, 0, 72457ee4, 8dba811b, 1, 0,                30175                  325
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                30442                  267
164a572c, e9b5a8d3, 31230762, cedcf89d, 0, 1, 476d5e8e, b892a171, 0, 1,                30737                  295
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                31000                  263
f41b7ae8, 0be48517, 4fa1559f, b05eaa60, 1, 0, 43bcd088, bc432f77, 1, 0,                31323                  323
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                31590                  267
579485af, a86b7a50, 7c6da9f8, 83925607, 1, 0, d4022fa8, 2bfdd057, 0, 1,                32010                  420
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                32277                  267
2ed6355d, d129caa2, cfc4569f, 303ba960, 0, 1, fe9a8bfc, 01657403, 0, 1,                32599                  322
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                32864                  265
94f8f429, 6b070bd6, adcbc05b, 52343fa4, 1, 0, 42c4b485, bd3b4b7a, 1, 0,                33161                  297
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                33424                  263
e3b912c7, 1c46ed38, a4ae3249, 5b51cdb6, 0, 1, 88674510, 7798baef, 1, 0,                33725                  301
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                33989                  264
d2455ea4, 2dbaa15b, ebfec0d7, 14013f28, 1, 0, be441f7c, 41bbe083, 1, 0,                34306                  317
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                34572                  266
441a5388, bbe5ac77, 4b212f96, b4ded069, 0, 1, 8f3b831e, 70c47ce1, 0, 1,                34933                  361
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                35199                  266
30287f60, cfd7809f, e12ccec2, 1ed3313d, 0, 1, 11554e22, eeaab1dd, 1, 0,                35463                  264
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                35730                  267
1b22cd36, e4dd32c9, bb825a77, 447da588, 1, 0, d6a527ae, 295ad851, 0, 1,                36022                  292
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                36287                  265
4ae40195, b51bfe6a, 090cdb12, f6f324ed, 0, 1, 53f0dca7, ac0f2358, 0, 1,                36637                  350
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                36903                  266
8a9e5815, 7561a7ea, 36e5816d, c91a7e92, 1, 0, c183d983, 3e7c267c, 0, 1,                37235                  332
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                37498                  263
62095bc4, 9df6a43b, 0fd28f1f, f02d70e0, 1, 0, 71dbeae4, 8e24151b, 0, 1,                37821                  323
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                38087                  266
549b25a9, ab64da56, 42d92f85, bd26d07a, 0, 1, 9774552e, 688baad1, 0, 1,                38352                  265
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                38616                  264
c4f9b489, 3b064b76, 2dda595b, d225a6a4, 1, 0, f2d40de5, 0d2bf21a, 0, 1,                38970                  354
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                39235                  265
1c302338, e3cfdcc7, 9ff2ae3f, 600d51c0, 0, 1, bc22d177, 43dd2e88, 0, 1,                39562                  327
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                39829                  267
24a0b949, db5f46b6, 2c156358, d3ea9ca7, 0, 1, 50b61ca1, af49e35e, 0, 1,                40123                  294
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                40387                  264
3582576b, ca7da894, c71a0c8e, 38e5f371, 0, 1, fc9c63f9, 03639c06, 0, 1,                40737                  350
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                40999                  262
cda2869b, 325d7964, 7d3599fa, 82ca6605, 0, 1, 4ad82095, b527df6a, 1, 0,                41356                  357
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                41621                  265
70e14be1, 8f1eb41e, 39961773, c669e88c, 1, 0, aa776355, 55889caa, 0, 1,                41920                  299
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                42186                  266
1ef4853d, e10b7ac2, 9799a82f, 686657d0, 1, 0, b68e2d6d, 4971d292, 0, 1,                42451                  265
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                42716                  265
b6925e6d, 496da192, afd8565f, 5027a9a0, 0, 1, 666ab4cc, 99954b33, 1, 0,                42981                  265
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                43246                  265
ff9944ff, 0066bb00, 7bf8fdf7, 84070208, 1, 0, 7b9242f7, 846dbd08, 1, 0,                43538                  292
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                43808                  270
b8a33071, 475ccf8e, f3091ae6, 0cf6e519, 0, 1, abac4b57, 5453b4a8, 1, 0,                44104                  296
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                44369                  265
52f767a5, ad08985a, 14cfc129, eb303ed6, 1, 0, 67c728cf, 9838d730, 0, 1,                44665                  296
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                44929                  264
65daf9cb, 9a250634, ed536cda, 12ac9325, 1, 0, 532e66a6, acd19959, 1, 0,                45191                  262
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                45456                  265
a603784c, 59fc87b3, da8ae2b5, 25751d4a, 1, 0, 808e5b02, 7f71a4fd, 1, 0,                45814                  358
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                46081                  267
94a2ec29, 6b5d13d6, 3cf11979, c30ee686, 0, 1, d19405a2, 2e6bfa5d, 0, 1,                46466                  385
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                46731                  265
3834cf70, c7cb308f, e8740cd0, 178bf32f, 0, 1, 20a8dc40, df5723bf, 1, 0,                47023                  292
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                47290                  267
7e7da1fc, 81825e03, 55f6adab, aa095254, 0, 1, d4744fa7, 2b8bb058, 0, 1,                47584                  294
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                47851                  267
49fd6f93, b602906c, 6e5daddc, 91a25223, 0, 1, b85b1d6f, 47a4e290, 0, 1,                48179                  328
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                48445                  266
8c655e18, 739aa1e7, fedf72fd, 01208d02, 1, 0, 8b44d116, 74bb2ee9, 1, 0,                48743                  298
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                49010                  267
ef3ce8de, 10c31721, 2b0eed56, d4f112a9, 0, 1, 1a4bd634, e5b429cb, 1, 0,                49277                  267
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                49543                  266
92299024, 6dd66fdb, b3d97667, 4c268998, 0, 1, 4603068b, b9fcf974, 1, 0,                49901                  358
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                50165                  264
b6e6346d, 4919cb92, 5b6fb9b6, a4904649, 0, 1, 1255ee23, edaa11dc, 1, 0,                50459                  294
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                50726                  267
5aa31fb5, a55ce04a, 3cd18779, c32e7886, 0, 1, 9774a72e, 688b58d1, 0, 1,                51023                  297
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                51287                  264
f9d09ef3, 062f610c, 4a74bf94, b58b406b, 1, 0, 44455e88, bbbaa177, 1, 0,                51578                  291
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                51843                  265
4057c980, bfa8367f, 823f2c04, 7dc0d3fb, 1, 0, c296f585, 3d690a7a, 0, 1,                52131                  288
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                52397                  266
c16b9682, 3e94697d, 6dcb69db, 92349624, 1, 0, 2f37005e, d0c8ffa1, 1, 0,                52847                  450
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                53114                  267
ede48adb, 121b7524, 6cb0b7d9, 934f4826, 1, 0, 5a9542b5, a56abd4a, 1, 0,                53438                  324
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                53703                  265
a3cd9c47, 5c3263b8, bb45e276, 44ba1d89, 0, 1, 5f137ebd, a0ec8142, 1, 0,                54094                  391
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                54359                  265
3747016e, c8b8fe91, 5b172db6, a4e8d249, 1, 0, 925e2f25, 6da1d0da, 0, 1,                54632                  273
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                54899                  267
dd561cba, 22a9e345, a3071a46, 5cf8e5b9, 0, 1, 805d3700, 7fa2c8ff, 1, 0,                55286                  387
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                55552                  266
b8ddbe71, 4722418e, 7bd261f7, 842d9e08, 1, 0, 34b02069, cb4fdf96, 1, 0,                55942                  390
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                56209                  267
08da4f11, f725b0ee, da6ebab4, 2591454b, 0, 1, e34909c5, 1cb6f63a, 0, 1,                56532                  323
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                56799                  267
7ab7b7f5, 8548480a, 147cd928, eb8326d7, 1, 0, 8f34911e, 70cb6ee1, 0, 1,                57095                  296
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                57359                  264
4e15179c, b1eae863, e3c530c7, 1c3acf38, 0, 1, 31da4863, ce25b79c, 1, 0,                57660                  301
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                57925                  265
ae8a965d, 517569a2, 8477e408, 7b881bf7, 0, 1, 33027a65, ccfd859a, 1, 0,                58309                  384
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                58573                  264
62d1e3c5, 9d2e1c3a, fea7a6fd, 01585902, 1, 0, 61798ac3, 9e86753c, 1, 0,                58872                  299
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                59137                  265
ac682658, 5397d9a7, 8e37901c, 71c86fe3, 0, 1, 3a9fb674, c560498b, 1, 0,                59534                  397
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                59800                  266
7e0a91fc, 81f56e03, ed3408da, 12cbf725, 1, 0, 6b3e9ad7, 94c16528, 1, 0,                60155                  355
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                60421                  266
060aad0c, f9f552f3, 334ea766, ccb15899, 0, 1, 39595472, c6a6ab8d, 0, 1,                60692                  271
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                60958                  266
0cf04519, f30fbae6, b9f50473, 460afb8c, 0, 1, c6e5498c, 391ab673, 0, 1,                61224                  266
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                61489                  265
d2504ca4, 2dafb35b, 2f3ab35e, d0c54ca1, 0, 1, 018b0002, fe74fffd, 1, 0,                62094                  605
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                62362                  268
c8975291, 3768ad6e, 6a8e05d5, 9571fa2a, 0, 1, 33255866, ccdaa799, 1, 0,                62657                  295
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                62921                  264
a23d6044, 5dc29fbb, dcf000b9, 230fff46, 1, 0, 7f2d60fe, 80d29f01, 1, 0,                63313                  392
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                63578                  265
67be1dcf, 9841e230, 4b273796, b4d8c869, 0, 1, b2e55565, 4d1aaa9a, 0, 1,                63847                  269
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                64111                  264
d69de2ad, 29621d52, 13259f26, ecda60d9, 0, 1, e9c381d3, 163c7e2c, 0, 1,                64471                  360
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                64736                  265
c2e6ee85, 3d19117a, 3e99837d, c1667c82, 0, 1, 01807202, fe7f8dfd, 1, 0,                65155                  419
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                65420                  265
b91dca72, 46e2358d, 43615786, bc9ea879, 0, 1, fc7f21f8, 0380de07, 0, 1,                65778                  358
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                66041                  263
89bcdc13, 764323ec, 3f5a9b7e, c0a56481, 1, 0, c9177792, 36e8886d, 0, 1,                66339                  298
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                66603                  264
bd70687a, 428f9785, e7c3b6cf, 183c4930, 1, 0, a5341f4a, 5acbe0b5, 1, 0,                66933                  330
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                67201                  268
cf7baa9e, 30845561, fd28e4fa, 02d71b05, 1, 0, cca48f99, 335b7066, 1, 0,                67489                  288
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                67755                  266
16decb2d, e92134d2, 0b940917, f46bf6e8, 1, 0, 2272d445, dd8d2bba, 0, 1,                68050                  295
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                68314                  264
68d2abd1, 972d542e, 43779186, bc886e79, 0, 1, ac4a3d57, 53b5c2a8, 0, 1,                68609                  295
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                68873                  264
4c551998, b3aae667, 7a8c59f5, 8573a60a, 1, 0, c6e1738e, 391e8c71, 0, 1,                69147                  274
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                69411                  264
887a9610, 778569ef, 949a8a29, 6b6575d6, 1, 0, 1d15203a, e2eadfc5, 1, 0,                69712                  301
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                69977                  265
18c6f931, e73906ce, e2e574c5, 1d1a8b3a, 0, 1, fbac6df6, 04539209, 0, 1,                70333                  356
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                70599                  266
e87676d0, 1789892f, 25b27b4b, da4d84b4, 1, 0, 0e28f21c, f1d70de3, 1, 0,                70894                  295
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                71160                  266
9f82ec3f, 607d13c0, f622e6ec, 09dd1913, 0, 1, 95a5d32b, 6a5a2cd4, 1, 0,                71426                  266
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                71690                  264
4cb77d99, b3488266, 2758d14e, d8a72eb1, 0, 1, 74104ee7, 8befb118, 0, 1,                72048                  358
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                72314                  266
3bccb377, c4334c88, 549efda9, ab610256, 1, 0, 906bb121, 6f944ede, 0, 1,                72637                  323
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                72905                  268
f89beaf1, 0764150e, 070bb90e, f8f446f1, 0, 1, ffa7a3ff, 00585c00, 0, 1,                73386                  481
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                73652                  266
e8d6a2d1, 17295d2e, cfd6c09f, 30293f60, 0, 1, b8ad6370, 47529c8f, 1, 0,                73949                  297
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                74212                  263
fb80eaf7, 047f1508, 155a1d2a, eaa5e2d5, 1, 0, 10db0822, ef24f7dd, 1, 0,                74572                  360
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                74839                  267
daf214b5, 250deb4a, 4f75ff9e, b08a0061, 0, 1, 2a681453, d597ebac, 1, 0,                75229                  390
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                75497                  268
b15f7462, 4ea08b9d, bccfa879, 43305786, 0, 1, 6e2f1cdb, 91d0e324, 1, 0,                75789                  292
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                76055                  266
548eb7a9, ab714856, 652345ca, 9adcba35, 1, 0, b9b1fd74, 464e028b, 0, 1,                76407                  352
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                76670                  263
ab2c2a56, 54d3d5a9, 35a0c96b, ca5f3694, 1, 0, e0ccf3c2, 1f330c3d, 0, 1,                76998                  328
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                77262                  264
7960fbf2, 869f040d, 5b0bddb6, a4f42249, 0, 1, d46cd9a8, 2b932657, 0, 1,                77530                  268
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                77796                  266
17723f2e, e88dc0d1, 6216abc4, 9de9543b, 1, 0, 7988eaf3, 8677150c, 0, 1,                78092                  296
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                78355                  263
